"id"	"address"	"region"	"village"	"takeup_survey"	"age"	"male"	"delay"	"intensive"	"info_none"	"intensive.nondelay.peers"	"n.peers"
"3525"	"11124237"	"xinguang4"	1	"xinguang"	1	40	1	0	1	1	0	0
"3526"	"11124263"	"xinguang4"	1	"xinguang"	0	73	1	0	0	1	0	2
"3527"	"11124250"	"xinguang4"	1	"xinguang"	0	63	1	1	1	0	1	4
"3528"	"11124284"	"xinguang4"	1	"xinguang"	1	40	1	1	1	0	0	1
"3529"	"11124264"	"xinguang4"	1	"xinguang"	1	42	1	0	1	1	1	5
"3530"	"11124244"	"xinguang4"	1	"xinguang"	0	34	1	0	1	1	2	3
"3531"	"11124245"	"xinguang4"	1	"xinguang"	0	50	1	1	0	1	2	4
"3532"	"11124262"	"xinguang4"	1	"xinguang"	1	55	1	0	0	1	2	5
"3533"	"11124267"	"xinguang4"	1	"xinguang"	0	45	1	1	1	1	2	4
"3534"	"11124278"	"xinguang4"	1	"xinguang"	0	40	1	0	1	1	1	5
"3535"	"11124247"	"xinguang4"	1	"xinguang"	0	40	1	1	1	1	1	5
"3536"	"11124253"	"xinguang4"	1	"xinguang"	0	47	1	1	0	1	0	4
"3537"	"11124270"	"xinguang4"	1	"xinguang"	0	43	1	1	0	0	0	5
"3538"	"11124251"	"xinguang4"	1	"xinguang"	0	52	1	1	0	1	1	4
"3539"	"11124295"	"xinguang4"	1	"xinguang"	1	47	1	1	1	0	0	3
"3540"	"11124286"	"xinguang4"	1	"xinguang"	1	63	1	1	1	0	0	5
"3541"	"11124290"	"xinguang4"	1	"xinguang"	0	55	1	1	0	1	0	5
"3542"	"11124256"	"xinguang4"	1	"xinguang"	0	45	1	1	0	0	1	4
"3543"	"11124254"	"xinguang4"	1	"xinguang"	1	70	1	1	0	0	0	5
"3544"	"11124255"	"xinguang4"	1	"xinguang"	1	40	1	0	0	1	0	4
"3545"	"11124297"	"xinguang4"	1	"xinguang"	0	62	1	1	0	1	0	5
"3546"	"11124257"	"xinguang4"	1	"xinguang"	0	56	1	1	1	1	1	3
"3547"	"11124266"	"xinguang4"	1	"xinguang"	0	47	1	0	0	1	1	5
"3548"	"11124258"	"xinguang4"	1	"xinguang"	0	46	1	1	1	1	1	4
"3549"	"11124300"	"xinguang4"	1	"xinguang"	1	56	1	1	0	0	1	4
"3550"	"11124296"	"xinguang4"	1	"xinguang"	1	61	1	0	1	1	0	4
"3551"	"11124287"	"xinguang4"	1	"xinguang"	0	54	1	0	1	1	0	3
"3552"	"11124283"	"xinguang4"	1	"xinguang"	0	42	1	0	1	1	2	5
"3553"	"11124276"	"xinguang4"	1	"xinguang"	0	56	1	1	0	0	1	4
"3554"	"11124279"	"xinguang4"	1	"xinguang"	0	38	1	1	0	1	0	5
"3555"	"11124273"	"xinguang4"	1	"xinguang"	1	47	1	0	0	1	0	4
"3556"	"11124289"	"xinguang4"	1	"xinguang"	1	48	1	0	0	1	3	5
"3557"	"11124275"	"xinguang4"	1	"xinguang"	0	58	1	1	1	1	1	4
"3558"	"11124280"	"xinguang4"	1	"xinguang"	1	53	1	0	0	1	0	5
"3559"	"11124281"	"xinguang4"	1	"xinguang"	0	48	1	0	0	1	1	4
"3560"	"11124277"	"xinguang4"	1	"xinguang"	0	33	1	1	1	1	2	5
"3561"	"11124291"	"xinguang4"	1	"xinguang"	0	81	1	0	0	1	0	5
"3562"	"11124292"	"xinguang4"	1	"xinguang"	0	51	1	0	1	1	0	5
"3563"	"11124248"	"xinguang4"	1	"xinguang"	0	52	1	0	0	1	1	4
"3564"	"11124293"	"xinguang4"	1	"xinguang"	1	44	1	1	0	0	0	5
"3565"	"11124303"	"xinguang4"	1	"xinguang"	0	75	1	1	0	1	1	5
"3566"	"11124298"	"xinguang4"	1	"xinguang"	0	33	1	1	1	0	1	4
"3567"	"11124302"	"xinguang4"	1	"xinguang"	1	38	1	0	0	1	1	4
"3568"	"11125043"	"xinlian2"	1	"xinlian"	1	56	1	1	1	1	2	3
"3569"	"11125032"	"xinlian2"	1	"xinlian"	0	42	1	1	1	0	1	2
"3570"	"11125062"	"xinlian2"	1	"xinlian"	0	45	1	1	1	0	0	5
"3571"	"11125039"	"xinlian2"	1	"xinlian"	1	29	1	1	1	0	1	5
"3572"	"11125069"	"xinlian2"	1	"xinlian"	0	47	1	0	1	1	0	3
"3573"	"11125047"	"xinlian2"	1	"xinlian"	0	34	1	0	1	1	1	4
"3574"	"11125053"	"xinlian2"	1	"xinlian"	0	47	1	0	0	1	1	3
"3575"	"11125054"	"xinlian2"	1	"xinlian"	0	55	1	1	1	0	0	3
"3576"	"11125071"	"xinlian2"	1	"xinlian"	0	34	1	1	0	0	2	2
"3577"	"11125035"	"xinlian2"	1	"xinlian"	0	62	1	0	1	1	1	1
"3578"	"11125068"	"xinlian2"	1	"xinlian"	0	43	1	0	1	1	0	3
"3579"	"11125060"	"xinlian2"	1	"xinlian"	0	45	1	1	1	0	1	4
"3580"	"11125040"	"xinlian2"	1	"xinlian"	1	56	1	0	1	1	1	3
"3581"	"11125076"	"xinlian2"	1	"xinlian"	0	65	1	1	1	1	1	4
"3582"	"11125051"	"xinlian2"	1	"xinlian"	0	67	1	1	0	1	1	3
"3583"	"11125041"	"xinlian2"	1	"xinlian"	0	52	1	0	0	1	2	4
"3584"	"11125056"	"xinlian2"	1	"xinlian"	0	51	1	0	1	1	2	5
"3585"	"11125066"	"xinlian2"	1	"xinlian"	0	40	1	1	0	1	3	5
"3586"	"11125049"	"xinlian2"	1	"xinlian"	1	49	1	1	1	1	0	3
"3587"	"11125044"	"xinlian2"	1	"xinlian"	0	52	1	1	1	0	0	4
"3588"	"11125048"	"xinlian2"	1	"xinlian"	0	42	1	0	0	1	0	1
"3589"	"11125074"	"xinlian2"	1	"xinlian"	1	47	0	0	0	1	0	3
"3590"	"11125065"	"xinlian2"	1	"xinlian"	0	36	1	1	0	0	3	4
"3591"	"11125203"	"xinlian8"	1	"xinlian"	0	46	1	0	1	1	1	4
"3592"	"11125059"	"xinlian2"	1	"xinlian"	0	45	1	0	1	1	1	4
"3593"	"11125075"	"xinlian2"	1	"xinlian"	1	40	1	0	1	1	0	3
"3594"	"11125058"	"xinlian2"	1	"xinlian"	0	55	1	1	0	0	2	5
"3595"	"11125140"	"xinlian56"	1	"xinlian"	1	39	1	0	0	1	0	3
"3596"	"11125122"	"xinlian56"	1	"xinlian"	1	61	1	1	1	1	0	3
"3597"	"11125129"	"xinlian56"	1	"xinlian"	0	65	1	1	0	1	0	4
"3598"	"11125119"	"xinlian56"	1	"xinlian"	0	59	1	1	1	0	1	4
"3599"	"11125123"	"xinlian56"	1	"xinlian"	0	59	1	0	1	1	1	5
"3600"	"11125128"	"xinlian56"	1	"xinlian"	0	44	1	0	0	1	2	3
"3601"	"11125133"	"xinlian56"	1	"xinlian"	1	65	1	0	1	1	1	3
"3602"	"11125143"	"xinlian56"	1	"xinlian"	0	50	1	0	1	1	1	4
"3603"	"11125131"	"xinlian56"	1	"xinlian"	0	43	1	1	0	0	1	2
"3604"	"11125121"	"xinlian56"	1	"xinlian"	0	42	1	1	0	1	0	3
"3605"	"11125139"	"xinlian56"	1	"xinlian"	0	58	1	1	0	0	0	4
"3606"	"11125141"	"xinlian56"	1	"xinlian"	0	55	1	1	1	1	0	4
"3607"	"11125126"	"xinlian56"	1	"xinlian"	0	39	1	0	0	1	2	4
"3608"	"11125130"	"xinlian56"	1	"xinlian"	0	58	1	1	1	0	0	3
"3609"	"11125136"	"xinlian56"	1	"xinlian"	0	74	1	1	1	0	3	4
"3610"	"11125138"	"xinlian56"	1	"xinlian"	0	33	1	0	1	1	2	3
"3611"	"11125145"	"xinlian56"	1	"xinlian"	0	52	1	0	0	1	1	3
"3612"	"11125150"	"xinlian56"	1	"xinlian"	0	62	1	1	0	0	0	2
"3613"	"11125147"	"xinlian56"	1	"xinlian"	0	44	1	1	1	0	0	3
"3614"	"11125149"	"xinlian56"	1	"xinlian"	0	47	1	1	0	0	0	3
"3615"	"11125151"	"xinlian56"	1	"xinlian"	0	45	1	0	0	1	1	5
"3616"	"11125177"	"xinlian7"	1	"xinlian"	0	43	1	1	0	0	0	1
"3617"	"11125163"	"xinlian7"	1	"xinlian"	1	59	1	1	0	0	0	1
"3618"	"11125154"	"xinlian7"	1	"xinlian"	0	41	1	0	1	1	1	5
"3619"	"11125168"	"xinlian7"	1	"xinlian"	0	34	1	0	0	1	1	5
"3620"	"11125158"	"xinlian7"	1	"xinlian"	0	52	1	1	1	1	2	5
"3621"	"11125164"	"xinlian7"	1	"xinlian"	0	40	1	1	0	1	1	4
"3622"	"11125170"	"xinlian7"	1	"xinlian"	0	69	1	0	1	1	1	4
"3623"	"11125160"	"xinlian7"	1	"xinlian"	0	38	1	0	1	1	1	5
"3624"	"11125155"	"xinlian7"	1	"xinlian"	0	40	1	0	1	1	0	5
"3625"	"11125156"	"xinlian7"	1	"xinlian"	1	48	1	1	1	1	1	4
"3626"	"11125159"	"xinlian7"	1	"xinlian"	1	40	1	1	1	0	1	5
"3627"	"11125161"	"xinlian7"	1	"xinlian"	0	39	1	1	0	1	1	5
"3628"	"11125171"	"xinlian7"	1	"xinlian"	0	37	1	1	0	1	0	3
"3629"	"11125157"	"xinlian7"	1	"xinlian"	0	37	1	0	0	1	2	4
"3630"	"11125175"	"xinlian7"	1	"xinlian"	0	41	0	1	0	0	0	2
"3631"	"11125167"	"xinlian7"	1	"xinlian"	0	42	1	1	1	0	0	3
"3632"	"11125173"	"xinlian7"	1	"xinlian"	1	70	1	0	0	1	1	3
"3633"	"11125169"	"xinlian7"	1	"xinlian"	1	68	1	1	1	0	0	3
"3634"	"11125162"	"xinlian7"	1	"xinlian"	0	37	0	1	0	0	1	4
"3635"	"11125303"	"xinlian1112"	1	"xinlian"	0	53	1	1	0	1	2	3
"3636"	"11125178"	"xinlian7"	NA	"xinlian"	NA	NA	NA	0	1	NA	0	0
"3637"	"11125268"	"xinlian910"	1	"xinlian"	1	42	1	1	0	1	2	3
"3638"	"11125183"	"xinlian8"	1	"xinlian"	0	41	1	0	0	1	0	4
"3639"	"11125179"	"xinlian8"	1	"xinlian"	0	36	1	1	0	0	0	3
"3640"	"11125201"	"xinlian8"	1	"xinlian"	0	52	1	1	0	1	0	4
"3641"	"11125199"	"xinlian8"	1	"xinlian"	0	48	1	1	0	0	1	5
"3642"	"11125181"	"xinlian910"	NA	"xinlian"	NA	NA	NA	0	1	NA	0	1
"3643"	"11125202"	"xinlian8"	1	"xinlian"	0	43	1	1	1	0	0	4
"3644"	"11125205"	"xinlian8"	1	"xinlian"	0	56	1	0	1	1	1	3
"3645"	"11125184"	"xinlian8"	1	"xinlian"	0	42	1	0	0	1	1	4
"3646"	"11125197"	"xinlian8"	1	"xinlian"	1	51	1	1	0	1	1	4
"3647"	"11125212"	"xinlian8"	1	"xinlian"	0	53	1	0	1	1	0	5
"3648"	"11125180"	"xinlian8"	1	"xinlian"	0	67	1	1	1	0	0	1
"3649"	"11125211"	"xinlian8"	1	"xinlian"	1	62	1	0	1	1	1	3
"3650"	"11125187"	"xinlian8"	1	"xinlian"	0	37	1	1	1	0	0	1
"3651"	"11125188"	"xinlian8"	1	"xinlian"	0	52	1	0	0	1	2	5
"3652"	"11125189"	"xinlian8"	1	"xinlian"	0	64	1	1	1	0	1	4
"3653"	"11125195"	"xinlian8"	1	"xinlian"	1	61	1	0	1	1	1	4
"3654"	"11125190"	"xinlian8"	1	"xinlian"	1	55	1	1	0	1	1	5
"3655"	"11125191"	"xinlian8"	1	"xinlian"	0	40	1	1	1	1	1	5
"3656"	"11125196"	"xinlian8"	1	"xinlian"	0	55	1	1	0	1	0	3
"3657"	"11125200"	"xinlian8"	1	"xinlian"	0	45	1	1	1	1	1	5
"3658"	"11125242"	"xinlian910"	1	"xinlian"	0	42	1	1	0	1	3	5
"3659"	"11125198"	""	NA	"xinlian"	NA	NA	NA	0	1	NA	0	0
"3660"	"11125206"	"xinlian8"	1	"xinlian"	0	43	1	1	1	1	0	3
"3661"	"11125209"	"xinlian8"	1	"xinlian"	0	42	1	1	0	0	2	5
"3662"	"11125207"	"xinlian8"	1	"xinlian"	0	55	1	0	0	1	1	2
"3663"	"11125210"	"xinlian8"	1	"xinlian"	0	53	1	1	1	0	1	4
"3664"	"11125214"	""	NA	"xinlian"	NA	NA	NA	0	1	NA	0	0
"3665"	"11125228"	"xinlian910"	1	"xinlian"	0	77	1	1	0	1	0	4
"3666"	"11125217"	"xinlian910"	1	"xinlian"	1	36	1	1	0	1	1	5
"3667"	"11125218"	"xinlian910"	1	"xinlian"	0	54	1	0	0	1	1	2
"3668"	"11125226"	"xinlian910"	1	"xinlian"	0	47	1	1	0	0	0	4
"3669"	"11125247"	"xinlian910"	1	"xinlian"	1	45	1	0	0	1	4	5
"3670"	"11125219"	"xinlian910"	1	"xinlian"	0	79	1	0	1	1	2	4
"3671"	"11125243"	"xinlian910"	1	"xinlian"	0	42	1	1	1	1	1	4
"3672"	"11125234"	"xinlian910"	1	"xinlian"	1	41	1	1	0	0	0	3
"3673"	"11125224"	"xinlian910"	1	"xinlian"	0	58	1	1	0	1	0	1
"3674"	"11125244"	"xinlian910"	1	"xinlian"	0	69	1	1	0	0	0	4
"3675"	"11125221"	"xinlian910"	1	"xinlian"	0	41	1	1	1	0	0	5
"3676"	"11125232"	"xinlian910"	1	"xinlian"	0	71	1	1	0	0	0	5
"3677"	"11125222"	"xinlian910"	1	"xinlian"	0	47	1	1	1	0	0	5
"3678"	"11125248"	"xinlian910"	1	"xinlian"	1	39	1	0	1	1	0	5
"3679"	"11125237"	"xinlian910"	1	"xinlian"	0	53	1	0	1	1	1	4
"3680"	"11125249"	"xinlian910"	1	"xinlian"	0	37	1	1	0	1	1	4
"3681"	"11125235"	"xinlian910"	1	"xinlian"	0	52	1	1	1	0	1	5
"3682"	"11125240"	"xinlian910"	1	"xinlian"	0	64	1	1	0	0	1	4
"3683"	"11125227"	"xinlian910"	1	"xinlian"	1	48	1	1	1	0	1	3
"3684"	"11125238"	"xinlian910"	1	"xinlian"	0	46	1	0	0	1	1	5
"3685"	"11125229"	"xinlian910"	1	"xinlian"	0	63	1	0	0	1	2	4
"3686"	"11125231"	""	NA	"xinlian"	NA	NA	NA	0	1	NA	0	0
"3687"	"11125246"	"xinlian910"	1	"xinlian"	1	35	1	0	1	1	1	5
"3688"	"11125239"	"xinlian1314"	1	"xinlian"	1	56	1	1	1	1	0	5
"3689"	"11125245"	"xinlian910"	1	"xinlian"	0	41	1	0	1	1	1	5
"3690"	"11125262"	"xinlian910"	1	"xinlian"	1	56	1	1	1	1	0	4
"3691"	"11125251"	"xinlian910"	1	"xinlian"	1	66	1	1	1	1	0	4
"3692"	"11125254"	"xinlian910"	1	"xinlian"	0	68	1	1	1	0	0	5
"3693"	"11125263"	"xinlian910"	1	"xinlian"	0	56	1	1	0	0	1	5
"3694"	"11125259"	"xinlian910"	1	"xinlian"	0	40	1	0	0	1	1	4
"3695"	"11125253"	"xinlian910"	1	"xinlian"	1	64	1	0	0	1	0	4
"3696"	"11125269"	"xinlian910"	1	"xinlian"	1	37	0	1	1	0	1	4
"3697"	"11125252"	"xinlian910"	1	"xinlian"	0	34	1	0	1	1	0	4
"3698"	"11125266"	"xinlian910"	1	"xinlian"	0	62	1	1	1	1	2	3
"3699"	"11125260"	"xinlian910"	1	"xinlian"	1	54	1	0	0	1	1	5
"3700"	"11125267"	"xinlian910"	1	"xinlian"	1	50	1	1	1	1	1	5
"3701"	"11125257"	"xinlian910"	1	"xinlian"	0	52	1	1	1	0	2	4
"3702"	"11125258"	"xinlian910"	1	"xinlian"	0	70	1	0	1	1	0	4
"3703"	"11125261"	"xinlian910"	1	"xinlian"	1	74	1	1	0	0	0	5
"3704"	"11125264"	"xinlian910"	1	"xinlian"	0	61	1	0	0	1	0	5
"3705"	"11125281"	"xinlian1112"	1	"xinlian"	0	40	1	0	0	1	1	4
"3706"	"11125284"	"xinlian1112"	1	"xinlian"	1	44	1	1	0	1	2	4
"3707"	"11125289"	"xinlian1112"	1	"xinlian"	1	64	1	0	1	1	2	3
"3708"	"11125279"	"xinlian1112"	1	"xinlian"	1	52	1	1	1	0	0	2
"3709"	"11125272"	"xinlian1112"	1	"xinlian"	0	42	1	1	0	1	1	4
"3710"	"11125287"	"xinlian1112"	1	"xinlian"	0	45	NA	0	1	1	1	4
"3711"	"11125275"	"xinlian1112"	1	"xinlian"	0	33	1	1	0	0	1	5
"3712"	"11125277"	"xinlian1112"	1	"xinlian"	0	52	1	0	1	1	1	5
"3713"	"11125273"	"xinlian1112"	1	"xinlian"	0	46	1	1	1	0	0	5
"3714"	"11125276"	"xinlian1112"	1	"xinlian"	0	47	1	1	0	0	1	5
"3715"	"11125282"	"xinlian1112"	1	"xinlian"	0	33	1	1	1	1	1	5
"3716"	"11125274"	"xinlian1112"	1	"xinlian"	0	26	1	0	1	1	0	3
"3717"	"11125278"	"xinlian1112"	1	"xinlian"	0	42	1	0	1	1	2	4
"3718"	"11125285"	"xinlian1112"	1	"xinlian"	0	42	1	1	1	1	2	5
"3719"	"11125286"	"xinlian1112"	1	"xinlian"	0	37	1	0	0	1	1	4
"3720"	"11125280"	"xinlian1112"	1	"xinlian"	1	35	1	0	1	1	1	4
"3721"	"11125300"	"xinlian1112"	1	"xinlian"	0	80	1	1	0	0	1	5
"3722"	"11125306"	"xinlian1112"	1	"xinlian"	0	33	1	1	1	0	0	5
"3723"	"11125290"	"xinlian1112"	1	"xinlian"	0	65	1	1	0	0	0	4
"3724"	"11125302"	"xinlian1112"	1	"xinlian"	0	53	1	0	0	1	0	4
"3725"	"11125297"	"xinlian1112"	1	"xinlian"	0	56	1	1	0	1	0	4
"3726"	"11125298"	"xinlian1112"	1	"xinlian"	1	63	1	1	1	1	0	3
"3727"	"11125292"	"xinlian1112"	1	"xinlian"	0	43	1	1	0	0	1	3
"3728"	"11125294"	"xinlian1112"	1	"xinlian"	0	56	1	1	1	0	1	4
"3729"	"11125307"	"xinlian1112"	1	"xinlian"	1	71	1	0	0	1	0	4
"3730"	"11125296"	"xinlian1112"	1	"xinlian"	0	63	1	0	1	1	0	4
"3731"	"11125305"	"xinlian1112"	1	"xinlian"	1	43	1	1	1	0	1	4
"3732"	"11125304"	"xinlian1112"	1	"xinlian"	0	62	1	1	0	0	0	5
"3733"	"11125295"	"xinlian1112"	1	"xinlian"	0	42	1	0	1	1	0	5
"3734"	"11125299"	"xinlian1112"	1	"xinlian"	0	58	1	1	1	0	0	4
"3735"	"11125317"	"xinlian1314"	1	"xinlian"	0	45	1	1	1	0	0	4
"3736"	"11125309"	"xinlian1314"	1	"xinlian"	1	53	1	1	0	0	1	4
"3737"	"11125319"	"xinlian1314"	1	"xinlian"	1	71	1	1	0	0	0	4
"3738"	"11125311"	"xinlian1314"	1	"xinlian"	1	68	1	1	1	0	0	4
"3739"	"11125314"	"xinlian1314"	1	"xinlian"	0	58	1	0	0	1	0	4
"3740"	"11125310"	"xinlian1314"	1	"xinlian"	1	66	1	1	1	0	1	2
"3741"	"11125316"	"xinlian1314"	1	"xinlian"	1	59	1	1	1	1	0	4
"3742"	"11125326"	"xinlian1314"	1	"xinlian"	0	36	1	0	1	1	0	4
"3743"	"11125323"	"xinlian1314"	1	"xinlian"	1	36	1	0	0	1	1	4
"3744"	"11125312"	"xinlian1314"	1	"xinlian"	0	61	1	0	0	1	1	4
"3745"	"11125324"	"xinlian1314"	1	"xinlian"	0	58	1	0	0	1	1	4
"3746"	"11125313"	"xinlian1314"	1	"xinlian"	0	46	1	1	0	0	0	2
"3747"	"11125322"	"xinlian1314"	1	"xinlian"	0	56	1	1	0	1	0	3
"3748"	"11125340"	"xinlian1314"	1	"xinlian"	0	41	1	1	1	0	1	5
"3749"	"11125332"	"xinlian1314"	1	"xinlian"	1	48	1	0	1	1	0	3
"3750"	"11125327"	"xinlian1314"	1	"xinlian"	0	46	1	1	0	0	0	3
"3751"	"11125334"	"xinlian1314"	1	"xinlian"	0	41	1	1	0	1	1	3
"3752"	"11125336"	"xinlian1314"	1	"xinlian"	0	34	1	1	1	1	0	2
"3753"	"11125333"	"xinlian1314"	1	"xinlian"	0	45	1	1	1	0	1	3
"3754"	"11125330"	"xinlian1314"	1	"xinlian"	1	53	1	0	0	1	2	3
"3755"	"11125331"	"xinlian1314"	1	"xinlian"	0	53	1	0	1	1	0	1
"3756"	"22210038"	"dazhoulaoji1"	2	"dazhou"	0	45	1	0	1	1	0	4
"3757"	"22210001"	"dazhoulaoji1"	2	"dazhou"	0	53	0	1	1	0	0	4
"3758"	"22210058"	"dazhoulaoji1"	2	"dazhou"	0	44	0	1	0	1	0	1
"3759"	"22210018"	"dazhoulaoji1"	2	"dazhou"	0	59	1	0	1	1	1	3
"3760"	"22210003"	"dazhoulaoji1"	2	"dazhou"	0	42	1	0	1	1	5	5
"3761"	"22210105"	"dazhoulaoji2"	2	"dazhou"	0	64	1	1	1	0	2	4
"3762"	"22210064"	"dazhoulaoji1"	2	"dazhou"	0	39	1	0	1	1	1	3
"3763"	"22210071"	"dazhoulaoji1"	2	"dazhou"	0	64	1	0	1	1	0	2
"3764"	"22210005"	"dazhoulaoji1"	2	"dazhou"	0	31	1	1	1	1	0	3
"3765"	"22210006"	"dazhoulaoji1"	2	"dazhou"	0	37	1	1	0	1	1	3
"3766"	"22210099"	"dazhoulaoji2"	2	"dazhou"	0	50	1	1	0	0	2	5
"3767"	"22210021"	"dazhoulaoji1"	2	"dazhou"	0	34	0	1	0	1	1	5
"3768"	"22210055"	"dazhoulaoji1"	2	"dazhou"	0	57	1	1	0	1	0	4
"3769"	"22210135"	"dazhoulaoji2"	2	"dazhou"	0	26	1	1	0	1	3	5
"3770"	"22210007"	""	NA	"dazhou"	NA	NA	NA	0	1	NA	0	0
"3771"	"22210063"	"dazhoulaoji1"	2	"dazhou"	0	NA	1	1	1	0	3	5
"3772"	"22210033"	"dazhoulaoji1"	2	"dazhou"	0	38	0	1	0	1	3	5
"3773"	"22210046"	"dazhoulaoji1"	2	"dazhou"	0	38	1	1	0	0	0	3
"3774"	"22210009"	"dazhoulaoji1"	2	"dazhou"	0	36	1	0	1	1	1	3
"3775"	"22210082"	"dazhoulaoji1"	2	"dazhou"	0	38	1	0	0	1	1	4
"3776"	"22210035"	"dazhoulaoji1"	2	"dazhou"	0	59	1	0	1	1	3	3
"3777"	"22210029"	"dazhoulaoji1"	2	"dazhou"	0	53	1	1	0	0	1	4
"3778"	"22210010"	"dazhoulaoji1"	2	"dazhou"	0	55	1	0	0	1	0	4
"3779"	"22210043"	"dazhoulaoji1"	2	"dazhou"	0	43	1	0	0	1	1	4
"3780"	"22210041"	"dazhoulaoji1"	2	"dazhou"	0	38	1	0	1	1	0	3
"3781"	"22210032"	"dazhoulaoji1"	2	"dazhou"	0	63	1	0	0	1	0	4
"3782"	"22210011"	"dazhoulaoji1"	2	"dazhou"	0	45	1	1	1	0	1	5
"3783"	"22210068"	"dazhoulaoji1"	2	"dazhou"	0	53	1	1	1	0	0	3
"3784"	"22210012"	"dazhoulaoji1"	2	"dazhou"	0	56	1	1	1	1	2	4
"3785"	"22210031"	"dazhoulaoji1"	2	"dazhou"	0	62	1	0	1	1	0	4
"3786"	"22210042"	"dazhoulaoji1"	2	"dazhou"	0	37	1	1	1	1	1	3
"3787"	"22210013"	"dazhoulaoji1"	2	"dazhou"	1	37	1	0	0	1	2	4
"3788"	"22210074"	"dazhoulaoji1"	2	"dazhou"	0	40	0	0	0	1	1	3
"3789"	"22210027"	"dazhoulaoji1"	2	"dazhou"	0	53	1	1	0	0	0	1
"3790"	"22210023"	"dazhoulaoji1"	2	"dazhou"	0	34	1	0	0	1	0	4
"3791"	"22210069"	"dazhoulaoji1"	2	"dazhou"	0	43	0	0	0	1	0	3
"3792"	"22210015"	"dazhoulaoji1"	2	"dazhou"	0	29	0	1	1	0	0	3
"3793"	"22210060"	"dazhoulaoji1"	2	"dazhou"	0	70	1	1	0	0	1	2
"3794"	"22210052"	"dazhoulaoji1"	2	"dazhou"	0	26	1	1	0	0	0	3
"3795"	"22210093"	"dazhoulaoji2"	2	"dazhou"	0	51	1	0	1	1	0	2
"3796"	"22210131"	"dazhoulaoji2"	2	"dazhou"	0	33	0	1	1	1	0	3
"3797"	"22210118"	"dazhoulaoji2"	2	"dazhou"	1	36	1	0	0	1	1	5
"3798"	"22210040"	"dazhoulaoji1"	2	"dazhou"	0	33	0	1	1	1	0	3
"3799"	"22210050"	"dazhoulaoji1"	2	"dazhou"	1	44	0	0	1	1	1	3
"3800"	"22210112"	"dazhoulaoji2"	2	"dazhou"	1	40	1	0	0	1	0	2
"3801"	"22210051"	"dazhoulaoji1"	2	"dazhou"	0	64	1	1	0	0	1	3
"3802"	"22210078"	"dazhoulaoji1"	2	"dazhou"	0	57	1	1	0	0	1	4
"3803"	"22210049"	"dazhoulaoji1"	2	"dazhou"	0	42	1	1	1	0	0	3
"3804"	"22210165"	"dazhoulaoji2"	2	"dazhou"	1	59	0	1	1	1	0	3
"3805"	"22210132"	"dazhoulaoji2"	2	"dazhou"	0	33	1	1	0	0	0	4
"3806"	"22210061"	""	NA	"dazhou"	NA	NA	NA	0	1	NA	0	0
"3807"	"22210122"	"dazhoulaoji2"	2	"dazhou"	0	59	1	1	0	0	1	3
"3808"	"22210107"	"dazhoulaoji2"	2	"dazhou"	0	46	1	1	1	1	0	2
"3809"	"22210152"	"dazhoulaoji2"	2	"dazhou"	1	48	0	1	1	1	0	1
"3810"	"22210065"	"dazhoulaoji1"	2	"dazhou"	0	33	0	1	1	1	0	3
"3811"	"22210128"	"dazhoulaoji2"	2	"dazhou"	0	70	1	0	1	1	1	5
"3812"	"22210136"	"dazhoulaoji2"	2	"dazhou"	0	52	1	1	1	0	1	3
"3813"	"22210094"	"dazhoulaoji1"	2	"dazhou"	1	48	1	0	1	1	1	1
"3814"	"22210077"	""	NA	"dazhou"	NA	NA	NA	0	1	NA	0	0
"3815"	"22210121"	"dazhoulaoji2"	2	"dazhou"	0	33	1	1	1	0	1	3
"3816"	"22210138"	"dazhoulaoji2"	2	"dazhou"	0	31	1	0	1	1	1	3
"3817"	"22210153"	"dazhoulaoji2"	2	"dazhou"	1	58	0	0	1	1	2	4
"3818"	"22210111"	"dazhoulaoji2"	2	"dazhou"	0	40	0	1	1	0	1	2
"3819"	"22210134"	"dazhoulaoji2"	2	"dazhou"	0	68	1	1	1	0	2	4
"3820"	"22210133"	"dazhoulaoji2"	2	"dazhou"	1	48	1	1	0	1	1	3
"3821"	"22210154"	"dazhoulaoji2"	2	"dazhou"	0	68	1	1	0	1	0	2
"3822"	"22210123"	"dazhoulaoji2"	2	"dazhou"	0	40	0	1	0	0	0	2
"3823"	"22210156"	"dazhoulaoji2"	2	"dazhou"	0	61	1	1	1	0	1	5
"3824"	"22210167"	"dazhoulaoji2"	2	"dazhou"	0	38	0	1	0	0	0	3
"3825"	"22210151"	"dazhoulaoji2"	2	"dazhou"	1	42	0	1	0	0	0	3
"3826"	"22210113"	"dazhoulaoji2"	2	"dazhou"	1	47	0	1	0	1	1	5
"3827"	"22210142"	"dazhoulaoji2"	2	"dazhou"	0	76	1	0	0	1	0	1
"3828"	"22210115"	"dazhoulaoji2"	2	"dazhou"	0	37	1	0	0	1	0	2
"3829"	"22210129"	"dazhoulaoji2"	2	"dazhou"	1	26	0	0	0	1	1	5
"3830"	"22210354"	"dazhouwenming"	2	"dazhou"	0	58	0	0	0	1	1	3
"3831"	"22210108"	"dazhoulaoji2"	2	"dazhou"	0	24	0	1	0	1	0	3
"3832"	"22210159"	"dazhoulaoji2"	2	"dazhou"	0	70	1	1	0	1	3	4
